fund_name,provider,quarter,fee,return_1yr,return_5yr,risk,fum,members,alloc_cash,alloc_nz_fixed,alloc_intl_fixed,alloc_aus_equities,alloc_intl_equities,alloc_listed_property,alloc_unlisted_property,alloc_other,alloc_commodities
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2016-12-31,1.28,3.41,,,806579.0,99,8.65,0.0,0.0,84.77,0.0,6.57,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2017-12-31,1.29,12.89,,,980817.0,103,9.84,0.0,0.0,87.58,0.0,2.58,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2018-03-31,1.28,2.56,,,944819.0,101,17.03,0.0,0.0,82.97,0.0,0.0,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2018-06-30,1.28,13.55,,,1044401.0,103,16.26,0.0,0.0,83.74,0.0,0.0,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2018-09-30,1.28,12.19,,,1131921.0,107,17.07,0.0,0.0,82.93,0.0,0.0,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2018-12-31,1.28,-9.66,,,1050552.0,115,22.9,0.0,0.0,77.1,0.0,0.0,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2019-03-31,1.29,2.3,,,1158615.0,119,11.75,0.0,0.0,88.25,0.0,0.0,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2019-06-30,1.29,-1.73,,,1199645.0,124,15.66,0.0,0.0,83.05,0.0,1.29,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2019-12-31,1.29,14.97,,,1464680.0,161,10.08,0.0,0.0,87.68,0.0,2.24,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2020-03-31,1.29,-14.91,,,1164057.0,150,22.78,0.0,0.0,75.69,0.0,1.53,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2020-06-30,1.29,-7.76,,,1364695.0,151,10.23,0.0,0.0,88.47,0.0,1.3,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2020-09-30,1.29,-9.04,,,1467162.0,151,11.65,0.0,0.0,87.17,0.0,1.18,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2020-12-31,1.29,-0.48,,,1552967.0,151,7.38,0.0,0.0,91.14,0.0,1.48,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2021-03-31,1.28,32.92,,,1684303.0,160,7.9,0.0,0.0,90.71,0.0,1.39,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2021-09-30,1.28,27.19,,,1716015.0,170,12.76,0.0,0.0,86.23,0.0,1.01,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2021-12-31,1.28,16.37,,,1813560.0,174,11.65,0.0,0.0,87.37,0.0,0.98,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2022-03-31,1.27,13.23,,,1940898.0,175,7.59,0.0,0.0,91.39,0.0,1.02,0.0,0.0,0.0
Quaystreet Australian Equity Fund,Quaystreet KiwiSaver Scheme,2022-12-31,1.27,-1.26,,,2230440.0,176,10.39,0.0,0.0,88.32,0.0,1.29,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2016-09-30,1.06,4.46,,,37645784.0,1768,25.76,12.92,12.45,16.7,31.05,1.13,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2016-12-31,1.06,3.18,,,38820185.0,1771,27.35,13.8,10.66,15.5,31.76,0.93,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2017-12-31,1.01,10.45,,,48094498.0,1788,23.98,16.57,7.23,17.2,34.07,0.95,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2018-03-31,1.01,5.71,,,47533433.0,1791,26.11,16.43,7.1,15.84,33.77,0.75,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2018-06-30,1.01,9.87,,,50377254.0,1784,21.63,18.2,7.29,17.19,34.9,0.79,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2018-09-30,1.01,9.33,,,53044990.0,1785,23.96,16.61,7.5,15.95,35.24,0.74,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2018-12-31,1.01,-1.41,,,49875695.0,1789,27.83,18.18,7.69,14.51,31.11,0.67,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2019-03-31,1.04,4.77,,,52877125.0,1791,23.72,20.25,5.32,16.6,33.44,0.67,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2019-06-30,1.04,3.77,,,55455534.0,1802,26.17,18.75,5.52,16.23,32.66,0.67,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2019-12-31,1.04,11.88,,,60513942.0,2120,24.81,17.26,6.22,16.55,34.56,0.6,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2020-03-31,1.03,0.54,,,56086711.0,1785,26.35,17.59,6.91,14.53,34.44,0.18,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2020-06-30,1.03,3.5,,,61288610.0,1789,19.19,16.55,8.69,16.85,38.47,0.25,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2020-09-30,1.03,3.28,,,63756862.0,1764,18.52,16.68,8.35,16.05,40.15,0.25,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2020-12-31,1.03,4.91,,,66046659.0,1754,19.83,16.04,6.75,17.69,39.22,0.47,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2021-03-31,1.03,14.82,,,68692434.0,1736,20.53,16.37,6.51,16.28,39.86,0.45,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2021-09-30,1.04,10.53,,,73038562.0,1701,18.78,18.07,9.24,16.17,37.26,0.48,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2021-12-31,1.04,11.64,,,76757323.0,1696,19.56,16.41,9.1,15.95,38.56,0.42,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2022-03-31,1.02,4.34,,,73927974.0,1688,20.81,15.7,9.99,16.1,37.0,0.4,0.0,0.0,0.0
Quaystreet Balanced Fund,Quaystreet KiwiSaver Scheme,2022-12-31,1.01,-6.54,,,72755789.0,1620,17.19,17.95,10.6,17.09,36.72,0.45,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2016-09-30,0.77,4.98,,,10821962.0,547,22.71,30.31,28.71,8.72,8.64,0.91,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2016-12-31,0.77,3.25,,,10724880.0,539,27.03,31.49,23.97,8.11,8.61,0.78,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2017-12-31,0.76,6.28,,,11680266.0,518,22.24,40.49,17.46,9.2,9.62,0.99,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2018-03-31,0.75,4.06,,,11609359.0,519,23.0,40.54,17.33,8.62,9.63,0.88,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2018-06-30,0.75,5.53,,,11958520.0,504,20.82,42.83,16.85,8.9,9.69,0.91,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2018-09-30,0.75,5.27,,,12768038.0,502,24.18,39.23,17.37,8.6,9.75,0.87,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2018-12-31,0.75,1.38,,,12572026.0,504,25.37,40.93,17.05,7.66,8.21,0.78,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2019-03-31,0.79,4.19,,,13309676.0,507,22.16,47.04,12.05,8.86,9.1,0.79,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2019-06-30,0.79,3.9,,,13727778.0,504,26.13,43.52,12.4,8.15,9.03,0.77,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2019-12-31,0.79,6.27,,,14607530.0,700,27.24,40.51,14.13,8.81,8.72,0.59,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2020-03-31,0.78,1.07,,,14742841.0,533,29.54,39.21,14.91,7.44,8.69,0.21,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2020-06-30,0.78,2.72,,,15247563.0,536,21.88,38.78,19.94,8.95,10.07,0.38,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2020-09-30,0.78,2.74,,,15454513.0,531,23.06,38.82,18.89,8.36,10.47,0.4,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2020-12-31,0.78,3.81,,,15352130.0,532,30.55,35.75,14.35,9.02,9.75,0.58,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2021-03-31,0.76,7.13,,,15456903.0,522,32.68,35.51,13.43,8.23,9.62,0.53,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2021-09-30,0.76,3.51,,,15136501.0,501,17.62,42.59,21.17,8.67,9.24,0.71,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2021-12-31,0.76,2.62,,,15222917.0,493,20.01,39.63,21.29,8.64,9.82,0.61,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2022-03-31,0.76,-0.06,,,14963604.0,500,16.11,39.54,24.49,9.39,9.86,0.61,0.0,0.0,0.0
Quaystreet Conservative Fund,Quaystreet KiwiSaver Scheme,2022-12-31,0.76,-3.72,,,14507403.0,479,15.44,41.53,24.18,9.17,9.11,0.57,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2016-09-30,0.78,4.06,,,1410628.0,73,9.35,48.87,41.78,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2016-12-31,0.78,2.91,,,1552746.0,76,10.0,53.09,36.91,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2017-12-31,0.78,4.17,,,1746287.0,76,12.76,62.14,25.1,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2018-03-31,0.77,3.39,,,1771332.0,78,13.99,61.35,24.66,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2018-06-30,0.77,3.14,,,1675386.0,80,12.23,64.73,23.04,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2018-09-30,0.77,2.83,,,1602022.0,79,16.54,59.68,23.78,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2018-12-31,0.77,2.38,,,1698550.0,83,13.71,62.36,23.93,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2019-03-31,0.78,3.03,,,1696368.0,85,11.73,72.34,15.93,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2019-06-30,0.78,3.33,,,1796249.0,91,16.67,67.29,16.04,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2019-12-31,0.78,3.0,,,1755277.0,117,21.36,61.21,17.43,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2020-03-31,0.78,1.77,,,3553501.0,118,21.67,59.68,18.65,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2020-06-30,0.78,2.84,,,3344104.0,124,13.36,59.51,27.13,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2020-09-30,0.78,3.1,,,3136535.0,121,11.18,62.31,26.51,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2020-12-31,0.78,3.48,,,3142538.0,122,14.29,63.75,21.96,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2021-03-31,0.77,2.98,,,2856433.0,119,9.17,68.69,22.14,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2021-09-30,0.77,-0.12,,,2566893.0,109,6.72,64.31,28.97,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2021-12-31,0.77,-1.15,,,2271032.0,106,6.59,63.19,30.22,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2022-03-31,0.76,-2.48,,,2225286.0,102,6.17,59.92,33.91,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Fixed Interest Fund,Quaystreet KiwiSaver Scheme,2022-12-31,0.76,-3.52,,,1691215.0,92,5.32,61.9,32.78,0.0,0.0,0.0,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2016-12-31,1.34,3.25,,,47557858.0,2669,22.03,6.4,5.54,18.21,46.79,1.02,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2017-12-31,1.27,13.26,,,59358511.0,2790,17.34,7.79,3.68,20.47,49.64,1.08,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2018-03-31,1.26,6.88,,,58889623.0,2825,20.54,7.63,3.56,18.63,48.77,0.87,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2018-06-30,1.26,12.59,,,63029339.0,2837,14.76,8.51,3.84,20.6,51.35,0.94,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2018-09-30,1.26,11.8,,,68262388.0,2913,16.71,7.76,3.96,19.22,51.49,0.86,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2018-12-31,1.26,-3.33,,,63677872.0,2959,20.87,8.85,4.12,18.06,47.3,0.81,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2019-03-31,1.29,4.91,,,69499386.0,2998,17.91,9.51,2.95,19.69,49.16,0.78,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2019-06-30,1.29,3.63,,,74320184.0,3070,20.23,8.71,3.13,19.24,47.97,0.72,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2019-12-31,1.29,15.42,,,81845456.0,3533,20.27,8.05,3.6,19.45,47.99,0.64,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2020-03-31,1.28,0.48,,,76250861.0,3177,24.38,8.08,3.92,16.85,46.59,0.18,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2020-06-30,1.28,3.77,,,83837515.0,3203,16.67,7.51,4.54,19.46,51.58,0.24,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2020-09-30,1.28,3.38,,,88150398.0,3216,15.67,7.49,4.44,18.59,53.56,0.25,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2020-12-31,1.28,5.06,,,93369277.0,3239,15.58,7.26,3.81,20.38,52.51,0.46,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2021-03-31,1.29,18.29,,,98448701.0,3252,17.76,7.24,3.63,18.27,52.67,0.43,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2021-09-30,1.31,13.65,,,107310305.0,3275,14.06,8.53,5.04,19.33,52.55,0.49,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2021-12-31,1.31,16.09,,,114881013.0,3259,14.97,7.53,4.94,18.79,53.36,0.41,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2022-03-31,1.29,6.16,,,110017043.0,3256,15.3,7.52,5.47,19.06,52.24,0.41,0.0,0.0,0.0
Quaystreet Growth Fund,Quaystreet KiwiSaver Scheme,2022-12-31,1.27,-8.51,,,112599541.0,3290,14.8,8.6,5.7,18.91,51.54,0.45,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2016-09-30,0.79,5.87,,,236467.0,16,3.7,28.73,55.28,8.0,0.0,4.3,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2016-12-31,0.79,3.73,,,377015.0,21,6.01,34.96,48.11,6.56,0.0,4.36,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2017-12-31,0.78,5.22,,,469358.0,24,14.65,45.15,29.67,3.56,0.0,6.97,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2018-03-31,0.78,2.98,,,396371.0,25,17.38,43.88,28.28,3.24,0.0,7.22,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2018-06-30,0.78,3.98,,,442605.0,26,16.66,41.22,30.89,3.65,0.0,7.58,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2018-09-30,0.78,4.09,,,446185.0,26,14.09,39.39,34.08,4.79,0.0,7.65,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2018-12-31,0.78,2.39,,,442822.0,27,15.06,41.57,30.21,6.2,0.0,6.96,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2019-03-31,0.79,5.37,,,639810.0,31,14.34,46.13,27.54,5.25,0.0,6.74,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2019-06-30,0.79,5.99,,,674196.0,35,18.39,40.63,30.67,4.31,0.0,6.0,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2019-12-31,0.79,7.28,,,839050.0,54,19.18,37.87,36.62,2.82,0.0,3.51,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2020-03-31,0.78,-0.04,,,1307083.0,54,19.01,37.96,39.82,1.75,0.0,1.46,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2020-06-30,0.78,0.67,,,1380562.0,53,15.5,38.0,41.09,2.15,0.0,3.26,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2020-09-30,0.78,0.53,,,1506434.0,52,14.71,37.54,41.74,2.31,0.0,3.7,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2020-12-31,0.78,1.68,,,1464212.0,52,14.45,39.1,37.82,3.69,0.0,4.94,0.0,0.0,0.0
Quaystreet Income Fund,Quaystreet KiwiSaver Scheme,2021-03-31,0.77,6.4,,,1382085.0,52,15.88,38.96,37.96,2.33,0.0,4.87,0.0,0.0,0.0
