quarter,fund_number,fund_name,scheme_name,provider,fum,members,fund_start_date,return_1yr,return_5yr_avg,fee_total,risk_indicator,return_yr1,return_yr2,return_yr3,return_yr4,return_yr5,return_yr6,return_yr7,return_yr8,return_yr9,return_yr10,alloc_cash_and_cash_equivalents,alloc_new_zealand_fixed_interest,alloc_international_fixed_interest,alloc_australasian_equities,alloc_international_equities,alloc_listed_properties,alloc_unlisted_properties,alloc_other,alloc_commodities,target_cash_and_cash_equivalents,target_new_zealand_fixed_interest,target_international_fixed_interest,target_australasian_equities,target_international_equities,target_listed_properties,target_unlisted_properties,target_other,target_commodities
2017-12-31,FND2187,CONSERVATIVE BALANCED FUND,ANZ KIWISAVER SCHEME,0.85,895753954.0,47250,2007-10-01,7.57,,0.94,,,,,,,,,,,,19.9,13.92,31.1,9.13,19.89,6.06,0.0,0.0,0.0,15.0,15.0,35.0,9.0,20.0,6.0,0.0,0.0,0.0
2017-12-31,FND2188,CONSERVATIVE FUND,ANZ KIWISAVER SCHEME,0.85,706553554.14,45133,2007-10-01,5.14,,0.94,,,,,,,,,,,,23.5,17.16,39.23,5.1,11.95,3.06,0.0,0.0,0.0,20.0,18.0,42.0,5.0,12.0,3.0,0.0,0.0,0.0
2017-12-31,FND2189,CASH FUND,ANZ KIWISAVER SCHEME,0.33,358092291.0,34042,2008-08-12,1.64,,0.41,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,FND2193,GROWTH FUND,ANZ DEFAULT KIWISAVER SCHEME,1.00,110287555.0,4414,2007-10-01,15.46,,1.11,,,,,,,,,,,,7.37,4.5,8.5,19.99,47.76,11.88,0.0,0.0,0.0,4.0,5.0,11.0,20.0,48.0,12.0,0.0,0.0,0.0
2017-12-31,FND2194,BALANCED GROWTH FUND,ANZ DEFAULT KIWISAVER SCHEME,0.95,123948375.0,3806,2007-10-01,12.84,,1.05,,,,,,,,,,,,10.5,8.26,16.33,16.02,38.81,10.08,0.0,0.0,0.0,6.0,9.0,20.0,16.0,39.0,10.0,0.0,0.0,0.0
2017-12-31,FND2195,BALANCED FUND,ANZ DEFAULT KIWISAVER SCHEME,0.90,114479309.0,3255,2007-10-01,10.11,,1.0,,,,,,,,,,,,14.38,11.18,24.26,13.19,28.91,8.08,0.0,0.0,0.0,10.0,12.0,28.0,13.0,29.0,8.0,0.0,0.0,0.0
2017-12-31,FND2196,CONSERVATIVE BALANCED FUND,ANZ DEFAULT KIWISAVER SCHEME,0.85,36222161.0,1115,2007-10-01,7.55,,0.95,,,,,,,,,,,,20.07,13.78,31.27,8.96,19.86,6.06,0.0,0.0,0.0,15.0,15.0,35.0,9.0,20.0,6.0,0.0,0.0,0.0
2017-12-31,FND2197,CONSERVATIVE FUND,ANZ DEFAULT KIWISAVER SCHEME,0.45,1064317399.66,77468,2007-10-01,5.04,,0.55,,,,,,,,,,,,22.07,17.59,39.86,5.21,12.04,3.23,0.0,0.0,0.0,20.0,18.0,42.0,5.0,12.0,3.0,0.0,0.0,0.0
2017-12-31,FND2198,CASH FUND,ANZ DEFAULT KIWISAVER SCHEME,0.33,5117215.0,209,2007-11-15,1.63,,0.42,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-31,FND2448,ASIA PACIFIC ETF FUND,SUPERLIFE KIWISAVER SCHEME,0.38,890155.0,233,2015-09-21,22.42,,0.64,,,,,,,,,,,,1.49,0.0,0.0,0.0,98.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
